"Year","Month","MonthT","Season","RiskRegion","Analyte","n","mean","sd","min","max","FullDate"
"1998","12","Dec","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"1998 12"
"1998","12","Dec","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"1998 12"
"1999","01","Jan","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"1999 01"
"1999","01","Jan","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"1999 01"
"1999","01","Jan","Wet","Sacramento River","mercury",2,0.016185,0.0203858885016082,0.00177,0.0306,"1999 01"
"1999","01","Jan","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"1999 01"
"1999","01","Jan","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 01"
"1999","01","Jan","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"1999 01"
"1999","02","Feb","Wet","Suisun Bay","mercury",6,106.019076206667,145.43874517653,0.00160429,335,"1999 02"
"1999","02","Feb","Wet","Confluence","mercury",4,55.2504395925,91.0138372302862,8.7e-05,190,"1999 02"
"1999","02","Feb","Wet","Sacramento River","mercury",2,0.01465,0.000636396103067893,0.0142,0.0151,"1999 02"
"1999","02","Feb","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"1999 02"
"1999","02","Feb","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 02"
"1999","02","Feb","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"1999 02"
"1999","03","Mar","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"1999 03"
"1999","03","Mar","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"1999 03"
"1999","03","Mar","Wet","Sacramento River","mercury",2,0.00134,0.000127279220613579,0.00125,0.00143,"1999 03"
"1999","03","Mar","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"1999 03"
"1999","03","Mar","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 03"
"1999","03","Mar","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"1999 03"
"1999","04","Apr","Wet","Suisun Bay","mercury",3,0.0176754666666667,0.0153206008098029,8e-05,0.0280608,"1999 04"
"1999","04","Apr","Wet","Confluence","mercury",2,0.000280807,0.000378736291498451,1.3e-05,0.000548614,"1999 04"
"1999","04","Apr","Wet","Sacramento River","mercury",2,0.001085,6.36396103067893e-05,0.00104,0.00113,"1999 04"
"1999","04","Apr","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"1999 04"
"1999","04","Apr","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 04"
"1999","04","Apr","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"1999 04"
"1999","05","May","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"1999 05"
"1999","05","May","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"1999 05"
"1999","05","May","Dry","Sacramento River","mercury",2,0.003995,0.00108187337521542,0.00323,0.00476,"1999 05"
"1999","05","May","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"1999 05"
"1999","05","May","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 05"
"1999","05","May","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"1999 05"
"1999","06","Jun","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"1999 06"
"1999","06","Jun","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"1999 06"
"1999","06","Jun","Dry","Sacramento River","mercury",2,9e-04,0.00014142135623731,8e-04,0.001,"1999 06"
"1999","06","Jun","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"1999 06"
"1999","06","Jun","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 06"
"1999","06","Jun","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"1999 06"
"1999","07","Jul","Dry","Suisun Bay","mercury",6,106.0077142,135.107504053632,2.9e-05,294,"1999 07"
"1999","07","Jul","Dry","Confluence","mercury",3,30.6700043133333,53.1133345109368,3.9e-05,92,"1999 07"
"1999","07","Jul","Dry","Sacramento River","mercury",2,7e-04,0.000565685424949238,3e-04,0.0011,"1999 07"
"1999","07","Jul","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"1999 07"
"1999","07","Jul","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 07"
"1999","07","Jul","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"1999 07"
"1999","08","Aug","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"1999 08"
"1999","08","Aug","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"1999 08"
"1999","08","Aug","Dry","Sacramento River","mercury",2,0.0041,0.000141421356237309,0.004,0.0042,"1999 08"
"1999","08","Aug","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"1999 08"
"1999","08","Aug","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 08"
"1999","08","Aug","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"1999 08"
"1999","09","Sep","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"1999 09"
"1999","09","Sep","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"1999 09"
"1999","09","Sep","Dry","Sacramento River","mercury",2,0.0021,0.00226274169979695,5e-04,0.0037,"1999 09"
"1999","09","Sep","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"1999 09"
"1999","09","Sep","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 09"
"1999","09","Sep","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"1999 09"
"1999","10","Oct","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"1999 10"
"1999","10","Oct","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"1999 10"
"1999","10","Oct","Dry","Sacramento River","mercury",2,5e-04,0,5e-04,5e-04,"1999 10"
"1999","10","Oct","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"1999 10"
"1999","10","Oct","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 10"
"1999","10","Oct","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"1999 10"
"1999","11","Nov","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"1999 11"
"1999","11","Nov","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"1999 11"
"1999","11","Nov","Wet","Sacramento River","mercury",2,0.000835,7.07106781186549e-06,0.00083,0.00084,"1999 11"
"1999","11","Nov","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"1999 11"
"1999","11","Nov","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 11"
"1999","11","Nov","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"1999 11"
"1999","12","Dec","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"1999 12"
"1999","12","Dec","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"1999 12"
"1999","12","Dec","Wet","Sacramento River","mercury",2,0.00056,0,0.00056,0.00056,"1999 12"
"1999","12","Dec","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"1999 12"
"1999","12","Dec","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"1999 12"
"1999","12","Dec","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"1999 12"
"2000","01","Jan","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 01"
"2000","01","Jan","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2000 01"
"2000","01","Jan","Wet","Sacramento River","mercury",2,0.002605,0.00163341666454092,0.00145,0.00376,"2000 01"
"2000","01","Jan","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2000 01"
"2000","01","Jan","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 01"
"2000","01","Jan","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2000 01"
"2000","02","Feb","Wet","Suisun Bay","mercury",3,0.00132933666666667,0.00108512506838306,0.000116,0.00220685,"2000 02"
"2000","02","Feb","Wet","Confluence","mercury",2,0.003357575,0.00466771792862958,5.7e-05,0.00665815,"2000 02"
"2000","02","Feb","Wet","Sacramento River","mercury",2,0.00459,0.00345068109219035,0.00215,0.00703,"2000 02"
"2000","02","Feb","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2000 02"
"2000","02","Feb","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 02"
"2000","02","Feb","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2000 02"
"2000","03","Mar","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 03"
"2000","03","Mar","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2000 03"
"2000","03","Mar","Wet","Sacramento River","mercury",2,0.01057,0.00767917964368591,0.00514,0.016,"2000 03"
"2000","03","Mar","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2000 03"
"2000","03","Mar","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 03"
"2000","03","Mar","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2000 03"
"2000","04","Apr","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 04"
"2000","04","Apr","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2000 04"
"2000","04","Apr","Wet","Sacramento River","mercury",2,0.004315,0.00481539717988039,0.00091,0.00772,"2000 04"
"2000","04","Apr","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2000 04"
"2000","04","Apr","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 04"
"2000","04","Apr","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2000 04"
"2000","05","May","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 05"
"2000","05","May","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2000 05"
"2000","05","May","Dry","Sacramento River","mercury",2,0.002745,0.00241123412384613,0.00104,0.00445,"2000 05"
"2000","05","May","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2000 05"
"2000","05","May","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 05"
"2000","05","May","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2000 05"
"2000","06","Jun","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 06"
"2000","06","Jun","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2000 06"
"2000","06","Jun","Dry","Sacramento River","mercury",2,0.000925,3.53553390593274e-05,9e-04,0.00095,"2000 06"
"2000","06","Jun","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2000 06"
"2000","06","Jun","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 06"
"2000","06","Jun","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2000 06"
"2000","07","Jul","Dry","Suisun Bay","mercury",6,55.259881,97.5995901846192,0,240.075,"2000 07"
"2000","07","Jul","Dry","Confluence","mercury",4,32.975600775,65.9322673320584,0.00049,131.874,"2000 07"
"2000","07","Jul","Dry","Sacramento River","mercury",2,0.000645,6.36396103067893e-05,6e-04,0.00069,"2000 07"
"2000","07","Jul","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2000 07"
"2000","07","Jul","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 07"
"2000","07","Jul","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2000 07"
"2000","08","Aug","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 08"
"2000","08","Aug","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2000 08"
"2000","08","Aug","Dry","Sacramento River","mercury",1,7.8e-05,NA,7.8e-05,7.8e-05,"2000 08"
"2000","08","Aug","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2000 08"
"2000","08","Aug","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 08"
"2000","08","Aug","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2000 08"
"2000","09","Sep","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 09"
"2000","09","Sep","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2000 09"
"2000","09","Sep","Dry","Sacramento River","mercury",NA,NA,NA,NA,NA,"2000 09"
"2000","09","Sep","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2000 09"
"2000","09","Sep","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 09"
"2000","09","Sep","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2000 09"
"2000","10","Oct","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 10"
"2000","10","Oct","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2000 10"
"2000","10","Oct","Dry","Sacramento River","mercury",2,0.00072,0.00029698484809835,0.00051,0.00093,"2000 10"
"2000","10","Oct","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2000 10"
"2000","10","Oct","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 10"
"2000","10","Oct","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2000 10"
"2000","11","Nov","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 11"
"2000","11","Nov","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2000 11"
"2000","11","Nov","Wet","Sacramento River","mercury",2,0.0003885,0.000369816846560564,0.000127,0.00065,"2000 11"
"2000","11","Nov","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2000 11"
"2000","11","Nov","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 11"
"2000","11","Nov","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2000 11"
"2000","12","Dec","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2000 12"
"2000","12","Dec","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2000 12"
"2000","12","Dec","Wet","Sacramento River","mercury",2,0.00048,1.41421356237309e-05,0.00047,0.00049,"2000 12"
"2000","12","Dec","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2000 12"
"2000","12","Dec","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2000 12"
"2000","12","Dec","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2000 12"
"2001","01","Jan","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2001 01"
"2001","01","Jan","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2001 01"
"2001","01","Jan","Wet","Sacramento River","mercury",3,0.00201933333333333,0.00340406247494568,4.8e-05,0.00595,"2001 01"
"2001","01","Jan","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2001 01"
"2001","01","Jan","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2001 01"
"2001","01","Jan","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2001 01"
"2001","02","Feb","Wet","Suisun Bay","mercury",3,0.000523808,0.000153671457528716,0.000428135,0.000701066,"2001 02"
"2001","02","Feb","Wet","Confluence","mercury",2,0.003761385,0.00294816151600451,0.00167672,0.00584605,"2001 02"
"2001","02","Feb","Wet","Sacramento River","mercury",2,8.8e-05,4.24264068711928e-05,5.8e-05,0.000118,"2001 02"
"2001","02","Feb","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2001 02"
"2001","02","Feb","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2001 02"
"2001","02","Feb","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2001 02"
"2001","03","Mar","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2001 03"
"2001","03","Mar","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2001 03"
"2001","03","Mar","Wet","Sacramento River","mercury",2,4.4e-05,2.82842712474619e-06,4.2e-05,4.6e-05,"2001 03"
"2001","03","Mar","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2001 03"
"2001","03","Mar","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2001 03"
"2001","03","Mar","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2001 03"
"2001","04","Apr","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2001 04"
"2001","04","Apr","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2001 04"
"2001","04","Apr","Wet","Sacramento River","mercury",3,0.000233333333333333,0.000404145188432738,0,7e-04,"2001 04"
"2001","04","Apr","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2001 04"
"2001","04","Apr","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2001 04"
"2001","04","Apr","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2001 04"
"2001","05","May","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2001 05"
"2001","05","May","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2001 05"
"2001","05","May","Dry","Sacramento River","mercury",2,0.001264,0.00170554155622195,5.8e-05,0.00247,"2001 05"
"2001","05","May","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2001 05"
"2001","05","May","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2001 05"
"2001","05","May","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2001 05"
"2001","06","Jun","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2001 06"
"2001","06","Jun","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2001 06"
"2001","06","Jun","Dry","Sacramento River","mercury",2,0.000284,0.000362038671967512,2.8e-05,0.00054,"2001 06"
"2001","06","Jun","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2001 06"
"2001","06","Jun","Dry","Central Delta","mercury",2,0,0,0,0,"2001 06"
"2001","06","Jun","Dry","South Delta","mercury",4,0,0,0,0,"2001 06"
"2001","07","Jul","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2001 07"
"2001","07","Jul","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2001 07"
"2001","07","Jul","Dry","Sacramento River","mercury",2,0.0025355,0.00342876078197357,0.000111,0.00496,"2001 07"
"2001","07","Jul","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2001 07"
"2001","07","Jul","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2001 07"
"2001","07","Jul","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2001 07"
"2001","08","Aug","Dry","Suisun Bay","mercury",6,51.8513568516667,126.816808745765,0.000119,310.715,"2001 08"
"2001","08","Aug","Dry","Confluence","mercury",4,10.0735853,20.0924342009347,0.000126,40.2122,"2001 08"
"2001","08","Aug","Dry","Sacramento River","mercury",2,2.8e-05,8.48528137423857e-06,2.2e-05,3.4e-05,"2001 08"
"2001","08","Aug","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2001 08"
"2001","08","Aug","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2001 08"
"2001","08","Aug","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2001 08"
"2001","09","Sep","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2001 09"
"2001","09","Sep","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2001 09"
"2001","09","Sep","Dry","Sacramento River","mercury",2,0.0001895,0.000212839141137151,3.9e-05,0.00034,"2001 09"
"2001","09","Sep","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2001 09"
"2001","09","Sep","Dry","Central Delta","mercury",2,0,0,0,0,"2001 09"
"2001","09","Sep","Dry","South Delta","mercury",4,0,0,0,0,"2001 09"
"2001","10","Oct","Dry","Suisun Bay","mercury",1,0.00099,NA,0.00099,0.00099,"2001 10"
"2001","10","Oct","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2001 10"
"2001","10","Oct","Dry","Sacramento River","mercury",2,0.001325,0.000586898628384834,0.00091,0.00174,"2001 10"
"2001","10","Oct","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2001 10"
"2001","10","Oct","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2001 10"
"2001","10","Oct","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2001 10"
"2001","11","Nov","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2001 11"
"2001","11","Nov","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2001 11"
"2001","11","Nov","Wet","Sacramento River","mercury",2,0.0001015,1.06066017177982e-05,9.4e-05,0.000109,"2001 11"
"2001","11","Nov","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2001 11"
"2001","11","Nov","Wet","Central Delta","mercury",2,0,0,0,0,"2001 11"
"2001","11","Nov","Wet","South Delta","mercury",3,0,0,0,0,"2001 11"
"2001","12","Dec","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2001 12"
"2001","12","Dec","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2001 12"
"2001","12","Dec","Wet","Sacramento River","mercury",2,0.0001185,7.56604255869606e-05,6.5e-05,0.000172,"2001 12"
"2001","12","Dec","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2001 12"
"2001","12","Dec","Wet","Central Delta","mercury",2,0,0,0,0,"2001 12"
"2001","12","Dec","Wet","South Delta","mercury",3,0,0,0,0,"2001 12"
"2002","01","Jan","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2002 01"
"2002","01","Jan","Wet","Confluence","mercury",2,0.00905711,0.000354218070967589,0.00880664,0.00930758,"2002 01"
"2002","01","Jan","Wet","Sacramento River","mercury",2,8.75e-05,6.36396103067893e-06,8.3e-05,9.2e-05,"2002 01"
"2002","01","Jan","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2002 01"
"2002","01","Jan","Wet","Central Delta","mercury",2,0,0,0,0,"2002 01"
"2002","01","Jan","Wet","South Delta","mercury",3,0,0,0,0,"2002 01"
"2002","02","Feb","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2002 02"
"2002","02","Feb","Wet","Confluence","mercury",2,0.00347333,0.00372775381333049,0.00083741,0.00610925,"2002 02"
"2002","02","Feb","Wet","Sacramento River","mercury",3,0.00101633333333333,0.00171808042109016,0,0.003,"2002 02"
"2002","02","Feb","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2002 02"
"2002","02","Feb","Wet","Central Delta","mercury",NA,NA,NA,NA,NA,"2002 02"
"2002","02","Feb","Wet","South Delta","mercury",NA,NA,NA,NA,NA,"2002 02"
"2002","03","Mar","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2002 03"
"2002","03","Mar","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2002 03"
"2002","03","Mar","Wet","Sacramento River","mercury",4,0.00116775,0.00173679443707845,9e-06,0.0037,"2002 03"
"2002","03","Mar","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2002 03"
"2002","03","Mar","Wet","Central Delta","mercury",2,0,0,0,0,"2002 03"
"2002","03","Mar","Wet","South Delta","mercury",3,0,0,0,0,"2002 03"
"2002","04","Apr","Wet","Suisun Bay","mercury",1,0.00064,NA,0.00064,0.00064,"2002 04"
"2002","04","Apr","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2002 04"
"2002","04","Apr","Wet","Sacramento River","mercury",2,4.6e-05,2.9698484809835e-05,2.5e-05,6.7e-05,"2002 04"
"2002","04","Apr","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2002 04"
"2002","04","Apr","Wet","Central Delta","mercury",2,0,0,0,0,"2002 04"
"2002","04","Apr","Wet","South Delta","mercury",4,0,0,0,0,"2002 04"
"2002","05","May","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2002 05"
"2002","05","May","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2002 05"
"2002","05","May","Dry","Sacramento River","mercury",2,0.00145,0.00106066017177982,7e-04,0.0022,"2002 05"
"2002","05","May","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2002 05"
"2002","05","May","Dry","Central Delta","mercury",2,0,0,0,0,"2002 05"
"2002","05","May","Dry","South Delta","mercury",3,0,0,0,0,"2002 05"
"2002","06","Jun","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2002 06"
"2002","06","Jun","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2002 06"
"2002","06","Jun","Dry","Sacramento River","mercury",4,0.000375,0.00043493294502333,0,8e-04,"2002 06"
"2002","06","Jun","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2002 06"
"2002","06","Jun","Dry","Central Delta","mercury",4,0,0,0,0,"2002 06"
"2002","06","Jun","Dry","South Delta","mercury",4,0,0,0,0,"2002 06"
"2002","07","Jul","Dry","Suisun Bay","mercury",9,100.126359029111,152.545861075851,0,343.393,"2002 07"
"2002","07","Jul","Dry","Confluence","mercury",4,17.887975,23.43284268036,0,49.3291,"2002 07"
"2002","07","Jul","Dry","Sacramento River","mercury",2,9.05e-05,6.29325035256027e-05,4.6e-05,0.000135,"2002 07"
"2002","07","Jul","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2002 07"
"2002","07","Jul","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2002 07"
"2002","07","Jul","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2002 07"
"2002","08","Aug","Dry","Suisun Bay","mercury",4,119.104425,101.389283919337,43.1453,267.703,"2002 08"
"2002","08","Aug","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","Sacramento River","mercury",2,0.0003695,0.000467397582364308,3.9e-05,7e-04,"2002 08"
"2002","08","Aug","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","Central Delta","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","08","Aug","Dry","South Delta","mercury",NA,NA,NA,NA,NA,"2002 08"
"2002","09","Sep","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","Sacramento River","mercury",2,5.2e-05,3.53553390593274e-05,2.7e-05,7.7e-05,"2002 09"
"2002","09","Sep","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2002 09"
"2002","09","Sep","Dry","Central Delta","mercury",1,0,NA,0,0,"2002 09"
"2002","09","Sep","Dry","South Delta","mercury",4,0,0,0,0,"2002 09"
"2002","10","Oct","Dry","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","Confluence","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","Sacramento River","mercury",2,0.00145,0.00120208152801713,6e-04,0.0023,"2002 10"
"2002","10","Oct","Dry","North Delta","mercury",NA,NA,NA,NA,NA,"2002 10"
"2002","10","Oct","Dry","Central Delta","mercury",1,0,NA,0,0,"2002 10"
"2002","10","Oct","Dry","South Delta","mercury",4,0,0,0,0,"2002 10"
"2002","11","Nov","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","Confluence","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","Sacramento River","mercury",2,3.95e-05,9.19238815542512e-06,3.3e-05,4.6e-05,"2002 11"
"2002","11","Nov","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2002 11"
"2002","11","Nov","Wet","Central Delta","mercury",1,0,NA,0,0,"2002 11"
"2002","11","Nov","Wet","South Delta","mercury",3,0,0,0,0,"2002 11"
"2002","12","Dec","Wet","Suisun Bay","mercury",NA,NA,NA,NA,NA,"2002 12"
"2002","12","Dec","Wet","Confluence","mercury",6,0.00562327833333333,0.00439119702348422,0.00216842,0.0133978,"2002 12"
"2002","12","Dec","Wet","Sacramento River","mercury",2,0.000483,0.000589727055509581,6.6e-05,9e-04,"2002 12"
"2002","12","Dec","Wet","North Delta","mercury",NA,NA,NA,NA,NA,"2002 12"
